6E 681,A 320,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 681,A 320,1234567,MAHARASHTRA,KARNATAKA,28-Oct-2019,28-Mar-2020,152,7,153
6E 819,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 391,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 407,A 320,6,MAHARASHTRA,KARNATAKA,2-Nov-2019,28-Mar-2020,147,1,21.14285714
6E 407,A 320,13457,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,5,109.2857143
6E 758,A 320,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,22-Mar-2020,147,1,21.14285714
6E 279,A 320,2,MAHARASHTRA,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 279,A 320,13457,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,5,109.2857143
6E 105,A 320,123457,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 556,A 320,6,MAHARASHTRA,KARNATAKA,2-Nov-2019,28-Mar-2020,147,1,21.14285714
6E 103,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 221,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
#NULL!,ATR 72,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
I5 339,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
I5 339,A 320,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
I5 308,A 320,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 308,A 320,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
I5 302,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
I5 302,A 320,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
I5 335,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
I5 335,A 320,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
I5 1425,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
I5 1473,A 320,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 1427,A 320,1,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 1427,A 320,5,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 1427,A 320,347,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,3,66
I5 1427,A 320,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 1427,A 320,6,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
AI 603,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 639,A 319,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
AI 639,A 319,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
AI 607,A 319,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 609,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 507,A 319,47,MAHARASHTRA,KARNATAKA,27-Oct-2019,26-Mar-2020,151,2,43.42857143
AI 508,A 319,236,MAHARASHTRA,KARNATAKA,29-Oct-2019,28-Mar-2020,151,3,65.14285714
AI 679,A 319,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 603,A 320,1357,MAHARASHTRA,KARNATAKA,27-Oct-2019,25-Mar-2020,150,4,86.28571429
AI 603,A 320,246,MAHARASHTRA,KARNATAKA,29-Oct-2019,26-Mar-2020,149,3,64.28571429
AI 507,A 319,15,MAHARASHTRA,KARNATAKA,28-Oct-2019,27-Mar-2020,151,2,43.42857143
AI 639,A 321,1457,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,4,87.42857143
AI 639,A 321,236,MAHARASHTRA,KARNATAKA,29-Oct-2019,25-Mar-2020,148,3,63.85714286
AI 607,A 319,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,7,153
AI 609,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,7,153
AI 507,A 319,47,MAHARASHTRA,KARNATAKA,27-Oct-2019,26-Mar-2020,151,2,43.42857143
AI 508,A 319,236,MAHARASHTRA,KARNATAKA,29-Oct-2019,25-Mar-2020,148,3,63.85714286
AI 679,A 319,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,7,153
UK 845,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 851,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
UK 851,B 738,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
UK 863,A 320,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,1,9.428571429
UK 863,A 320,2,MAHARASHTRA,KARNATAKA,07-Jan-2020,28-Mar-2020,81,1,11.71428571
UK 863,A 320,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,30-Dec-2019,64,6,55.71428571
UK 863,A 320,134567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,6,75.42857143
UK 853,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
UK 853,A 320,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
UK 849,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
UK 849,B 738,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
UK 865,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
UK 865,B 738,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
UK 857,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 845,B 738,123456,MAHARASHTRA,KARNATAKA,28-Oct-2019,28-Mar-2020,152,6,131.1428571
UK 851,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 863,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 853,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 849,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 865,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
UK 857,A 320,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,30-Nov-2019,34,6,30
A 320,,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,26-Nov-2019,30,1,4.428571429
A 320,,134567,MAHARASHTRA,KARNATAKA,1-Dec-2019,28-Mar-2020,118,6,102
A 320,,2,MAHARASHTRA,KARNATAKA,3-Dec-2019,28-Mar-2020,116,1,16.71428571
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,2,MAHARASHTRA,KARNATAKA,3-Dec-2019,28-Mar-2020,116,1,16.71428571
A 320,,13457,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,5,110
A 320,,13457,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,5,110
A 320,,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
A 320,,6,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
A 320,,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
A 320,,6,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,22-Mar-2020,147,1,21.14285714
A 320,,123456,MAHARASHTRA,KARNATAKA,28-Oct-2019,28-Mar-2020,152,6,131.1428571
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,2,MAHARASHTRA,KARNATAKA,1-Dec-2019,28-Mar-2020,118,1,17
A 320,,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
A 320,,1234567,MAHARASHTRA,KARNATAKA,28-Oct-2019,28-Mar-2020,152,7,153
A 320,,13457,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,5,109.2857143
A 320,,7,MAHARASHTRA,KARNATAKA,27-Oct-2019,22-Mar-2020,147,1,21.14285714
A 320,,6,MAHARASHTRA,KARNATAKA,2-Nov-2019,28-Mar-2020,147,1,21.14285714
A 320,,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
ER4,,7,MAHARASHTRA,KARNATAKA,27-10-19,22-03-20,147,1,21.14285714
ER4,,6,MAHARASHTRA,KARNATAKA,02-11-19,21-03-20,140,1,20.14285714
ER4,,5,MAHARASHTRA,KARNATAKA,01-11-19,27-03-20,147,1,21.14285714
ER4,,3,MAHARASHTRA,KARNATAKA,30-10-19,25-03-20,147,1,21.14285714
ER4,,3567,MAHARASHTRA,KARNATAKA,27-10-19,28-03-20,153,4,88
ATR 72,,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
ATR 72,,2,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
ATR 72,,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
ATR 72,,2,MAHARASHTRA,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
ATR 72,,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
ATR 72,,2,MAHARASHTRA,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
ATR 72,,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
ATR 72,,2,MAHARASHTRA,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
SG 519,B 738,123567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
SG 519,B 738,4,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
SG 497,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 517,B 738,123457,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
SG 415,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 6637,Q400,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 6352,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,31-Dec-2019,65,7,66
SG 6352,B 738,1234567,MAHARASHTRA,KARNATAKA,01-Jan-2020,28-Mar-2020,87,7,88
SG 2872,Q400,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 382,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 6249,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 789,B 738,1456,MAHARASHTRA,KARNATAKA,28-Oct-2019,28-Mar-2020,152,4,87.42857143
SG 497,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 634,B 738,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
SG 2872,Q400,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 415,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 6249,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 6352,B 738,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 519,B 738,5,MAHARASHTRA,KARNATAKA,01-Nov-2019,27-Mar-2020,147,1,21.14285714
SG 519,B 738,123467,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
SG 517,B 739,123457,MAHARASHTRA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,6,131.1428571
SG 6637,Q400,1234567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 1268,Q400,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
SG 3640,Q400,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
SG 3640,Q400,134567,MAHARASHTRA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 6136,A 320,134567,MANIPUR,KARNATAKA,27-Oct-2019,30-Nov-2019,34,6,30
6E 912,A 320,1234567,MANIPUR,KARNATAKA,15-Feb-2020,28-Mar-2020,42,7,43
6E 912,A 320,1234567,MANIPUR,KARNATAKA,1-Dec-2019,14-Feb-2020,75,7,76
6E 6136,A 320,134567,MANIPUR,KARNATAKA,27-Oct-2019,30-Nov-2019,34,6,30
6E 912,A 320,1234567,MANIPUR,KARNATAKA,1-Dec-2019,28-Mar-2020,118,7,119
6E 157,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 492,A 320,123456,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 431,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 6869,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 157,A 320,7,ODISHA,KARNATAKA,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 157,A 320,1234567,ODISHA,KARNATAKA,28-Oct-2019,28-Mar-2020,152,7,153
6E 492,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 431,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 6869,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
I5 535,A 320,2,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 535,A 320,134567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
I5 1565,A 320,1234567,ODISHA,KARNATAKA,09-Nov-2019,28-Mar-2020,140,7,141
I5 1563,A 320,1234567,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 739,A 321,1357,ODISHA,KARNATAKA,27-Oct-2019,28-Mar-2020,153,4,88
AI 739,A 320,1357,ODISHA,KARNATAKA,27-Oct-2019,27-Mar-2020,152,4,87.42857143
SG 538,B 738,1234567,ODISHA,KARNATAKA,16-Nov-2019,28-Mar-2020,133,7,134
SG 3420,Q400,13457,PONDICHERRY,KARNATAKA,27-Oct-2019,28-Mar-2020,153,5,110
SG 3420,Q400,6,PONDICHERRY,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
SG 3420,Q400,13457,PONDICHERRY,KARNATAKA,27-Oct-2019,27-Mar-2020,152,5,109.2857143
6E 478,A 320,1234567,PUNJAB,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 478,A 320,1234567,PUNJAB,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 839,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 839,A 320,2,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 642,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 642,A 320,2,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 498,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 556,A 320,123457,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 204,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 204,A 320,2,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 979,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 979,A 320,2,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 839,A 320,1234567,RAJASTHAN,KARNATAKA,28-Oct-2019,15-Feb-2020,110,7,111
6E 839,A 320,1234567,RAJASTHAN,KARNATAKA,16-Feb-2020,28-Mar-2020,41,7,42
6E 642,A 320,1234567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 498,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 556,A 320,123457,RAJASTHAN,KARNATAKA,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 204,A 320,1234567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 979,A 320,1234567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
I5 1721,A 320,2,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
I5 1721,A 320,134567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
I5 1729,A 320,1234567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
SG 536,B 738,1234567,RAJASTHAN,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 6209,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 6209,A 320,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 858,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 858,A 320,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 347,A 320,6,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 347,A 320,13457,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,5,110
6E 355,A 320,3457,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,4,88
6E 355,A 320,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 355,A 320,6,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 355,A 320,1,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 7172,ATR 72,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 7217,ATR 72,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 7219,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7172,ATR 72,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 271,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 253,A 320,13457,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,5,110
6E 253,A 320,6,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 238,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,14-Feb-2020,110,6,95.14285714
6E 238,A 320,134567,TAMIL NADU,KARNATAKA,15-Feb-2020,28-Mar-2020,42,6,36.85714286
6E 6011,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 847,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 727,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 806,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 806,A 320,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 232,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 6217,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7242,ATR 72,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 7242,ATR 72,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
6E 7739,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 897,A 320,2,TAMIL NADU,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 897,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 271,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7102,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 253,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 238,A 320,7,TAMIL NADU,KARNATAKA,27-Oct-2019,22-Mar-2020,147,1,21.14285714
6E 238,A 320,13456,TAMIL NADU,KARNATAKA,28-Oct-2019,14-Feb-2020,109,5,78.57142857
6E 238,A 320,13456,TAMIL NADU,KARNATAKA,15-Feb-2020,28-Mar-2020,42,5,30.71428571
6E 6011,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7995,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7141,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 847,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 727,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 806,A 320,6,TAMIL NADU,KARNATAKA,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 806,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,27-Mar-2020,152,7,153
6E 232,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 6217,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 6209,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 858,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 347,A 320,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 355,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7995,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7172,ATR 72,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 7217,ATR 72,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 7219,ATR 72,2,TAMIL NADU,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 7219,ATR 72,134567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
6E 7172,ATR 72,2,TAMIL NADU,KARNATAKA,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 7102,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7141,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7739,ATR 72,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
6E 7242,ATR 72,4,TAMIL NADU,KARNATAKA,31-Oct-2019,26-Mar-2020,147,1,21.14285714
6E 7242,ATR 72,123567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,6,132
I5 2380,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
I5 2392,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 591,A 320,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 563,A 319,467,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,3,66
AI 563,A 319,135,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,3,66
AI 563,A 319,2,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,1,22
AI 591,A 321,1234567,TAMIL NADU,KARNATAKA,27-Oct-2019,28-Mar-2020,153,7,154
AI 563,A 319,4567,TAMIL NADU,KARNATAKA,27-Oct-2019,09-Feb-2020,105,4,60.57142857
AI 563,A 319,4567,TAMIL NADU,KARNATAKA,13-Feb-2020,16-Feb-2020,3,4,2.285714286
AI 563,A 319,4567,TAMIL NADU,KARNATAKA,20-Feb-2020,23-Feb-2020,3,4,2.285714286
AI 563,A 319,4567,TAMIL NADU,KARNATAKA,27-Feb-2020,28-Mar-2020,30,4,17.71428571
AI 563,A 319,3,TAMIL NADU,KARNATAKA,30-Oct-2019,12-Feb-2020,105,1,15.14285714
AI 563,A 319,3,TAMIL NADU,KARNATAKA,26-Feb-2020,25-Mar-2020,28,1,4.142857143
AI 563,A 319,1,TAMIL NADU,KARNATAKA,28-Oct-2019,10-Feb-2020,105,1,15.14285714
AI 563,A 319,1,TAMIL NADU,KARNATAKA,17-Feb-2020,17-Feb-2020,0,1,0.1428571429
